date,open,high,low,close,volume,dividend_amount
11-09-2008,228,228,221.7,224.55,226670,0
12-09-2008,226,230.15,224.1,226.85,100348,0
15-09-2008,225,227.75,216.1,222.65,214439,0
16-09-2008,219.8,221,214.55,218.95,140679,0
17-09-2008,218.95,220.55,215.9,217.85,3522626,0
18-09-2008,214,220.5,210,218.15,301277,0
19-09-2008,221.15,233.1,219.5,232.5,412972,0
22-09-2008,235.05,235.05,225.1,228.05,754739,0
23-09-2008,228,230.4,225,228.95,754815,0
24-09-2008,230,234.85,228,232.75,960033,0
25-09-2008,232,237,225,228.15,241396,0
26-09-2008,226.85,230.6,221,229.4,234544,0
29-09-2008,229,232.3,225,226.6,296046,0
30-09-2008,220,230,220,228.55,211951,0
01-10-2008,225,233.55,224,232.8,332989,0
03-10-2008,235,235,223,224.2,163827,0
06-10-2008,225,225,217.55,218.6,139274,0
07-10-2008,217.2,223.5,203.65,214.85,150559,0
08-10-2008,212,212.8,197.1,207.6,570865,0
10-10-2008,200,202,191,194,290114,0
13-10-2008,194,198.75,194,196.95,244775,0
14-10-2008,199.5,203,194.65,198.35,176413,0
15-10-2008,198,198,193.4,196.75,96251,0
16-10-2008,193,201,190,199.8,260153,0
17-10-2008,200,204.95,195,196.95,125428,0
20-10-2008,196.9,199.8,189.25,193.1,122220,0
21-10-2008,195,195.1,186.1,189.75,142131,0
22-10-2008,190,191.5,181.15,183.45,214407,0
23-10-2008,177.1,184.9,171.1,180.7,176974,0
24-10-2008,174.1,179,146.4,159.6,847054,0
27-10-2008,158.9,170,150,160.9,265899,0
29-10-2008,174,181.5,164,168.4,147046,0
31-10-2008,174.95,183.35,166.8,177.45,392134,0
03-11-2008,182,183.3,172.5,175.75,197664,0
04-11-2008,174.3,185.95,173.95,183.75,159092,0
05-11-2008,186,190.25,181,183.05,164216,0
06-11-2008,180,186.2,178,182.75,220983,0
07-11-2008,180,190.1,179.05,184.35,602535,0
10-11-2008,187,202.8,185,198.6,258784,0
11-11-2008,197.05,214.25,197.05,201.6,477682,0
12-11-2008,195.05,204,190.25,194.5,269526,0
14-11-2008,196,198,186.1,188.5,349227,0
17-11-2008,191,194,177,185.85,183448,0
18-11-2008,185,186.05,175,176.4,238347,0
19-11-2008,178,180.1,170,171.9,169910,0
20-11-2008,166,180,162,177,236793,0
21-11-2008,174,188,174,184.7,446702,0
24-11-2008,187.1,189.75,178,187.65,289074,0
25-11-2008,190.85,191,185.6,187.5,123239,0
26-11-2008,187.5,195,184.85,194.05,168440,0
28-11-2008,191.35,203,190.1,200.55,255781,0
01-12-2008,201.9,204.95,189.1,190.2,256517,0
02-12-2008,185.05,187.5,182.65,185.55,103911,0
03-12-2008,185,189.4,180.15,183.45,231412,0
04-12-2008,183.8,184.7,181.15,183.95,193918,0
05-12-2008,185,188.95,182,183.6,153163,0
08-12-2008,190,191,185.1,185.95,97660,0
10-12-2008,189.9,190.3,186.5,188.65,103858,0
11-12-2008,189,189,180.1,181.4,420497,0
12-12-2008,179.1,179.5,174.1,175,419498,0
15-12-2008,177,181.85,175.6,179.85,298618,0
16-12-2008,180,185.25,177.6,184.1,158258,0
17-12-2008,185.55,186.85,181.6,183.3,111219,0
18-12-2008,185,193.4,183.55,189.35,310817,0
19-12-2008,189.5,195.3,189,192.85,207722,0
22-12-2008,192.6,193.25,182.1,184.9,246085,0
23-12-2008,185,186.95,181.55,181.95,143969,0
24-12-2008,180,182.85,178,181.1,174841,0
26-12-2008,181.9,185.8,180.5,182.3,115479,0
29-12-2008,182.7,184.75,180.5,183.6,71072,0
30-12-2008,183.8,186.5,181,184.2,162027,0
31-12-2008,185,188.1,182.45,186.9,120387,0
01-01-2009,183,194.5,183,192.6,203437,0
02-01-2009,195,195.3,190.5,191.5,130928,0
05-01-2009,193.5,194,188,190.95,144618,0
06-01-2009,192,196.7,189.5,192.7,317781,0
07-01-2009,195,195.75,181,185.55,304995,0
09-01-2009,184,191.55,184,187.9,331248,0
12-01-2009,186.1,188.5,183.1,186.65,75048,0
13-01-2009,185,189.15,184.05,184.85,68396,0
14-01-2009,185.6,188.9,184.35,187.8,97920,0
15-01-2009,185.5,185.5,181.05,182,95150,0
16-01-2009,182.85,184,181.35,183.1,47915,0
19-01-2009,183.45,184.35,180.45,180.7,66811,0
20-01-2009,180,180,176.1,178.15,117419,0
21-01-2009,176,181.5,176,179.85,61768,0
22-01-2009,180.1,180.85,171.6,172.85,149316,0
23-01-2009,177.2,191.7,175,186.65,699230,0
27-01-2009,187.7,192.9,187.7,191.55,260543,0
28-01-2009,192,195,189,194.2,179047,0
29-01-2009,194.55,195.8,189.55,190.95,112639,0
30-01-2009,189,196.5,188,192,195824,0
02-02-2009,190.65,193.75,189,192.05,224796,0
03-02-2009,193.3,195.95,192,192.7,77065,0
04-02-2009,191.55,196.35,191.55,195.1,164049,0
05-02-2009,195,196,192.55,194.1,186907,0
06-02-2009,194.2,194.2,190.5,191.15,161350,0
09-02-2009,191.95,193.5,188.9,192.3,91703,0
10-02-2009,193,195.4,191.75,194.35,101686,0
11-02-2009,193.5,194.75,191.15,192.25,80982,0
12-02-2009,191.15,192.65,190,191.05,87239,0
13-02-2009,192.65,193.6,190.55,191.65,47041,0
16-02-2009,190.55,191.7,188.35,189.95,133105,0
17-02-2009,188.35,190,186.4,189.25,42329,0
18-02-2009,188.6,193,188,192.55,151268,0
19-02-2009,193,195,190.5,191.8,98598,0
20-02-2009,191,191.95,187,188.9,199928,0
24-02-2009,186.35,187.5,185.35,186.05,36184,0
25-02-2009,188.4,188.4,185.5,186.8,60485,0
26-02-2009,188,194.3,186.45,192.35,103769,0
27-02-2009,194.5,194.5,188,191.1,72175,0
02-03-2009,192.05,192.45,188.3,190.65,46528,0
03-03-2009,191.25,194.5,191.1,192.05,93046,0
04-03-2009,193.05,204.2,191.15,202.5,428470,0
05-03-2009,203.2,205.95,199.05,201.75,404820,0
06-03-2009,199,204.8,196.7,203.3,529086,0
09-03-2009,203,204.4,199.7,201.45,95968,0
12-03-2009,203,205.7,200,203.75,287841,0
13-03-2009,203.75,209.6,200,203.05,273832,0
16-03-2009,203.5,205,200,201.4,113883,0
17-03-2009,201.4,204,198.95,200.55,119281,0
18-03-2009,202.7,204,198.2,199.7,92038,0
19-03-2009,200,200.4,194.55,196.95,133377,0
20-03-2009,197,200.45,195,197.4,90773,0
23-03-2009,199.7,203.4,199,201.8,109095,0
24-03-2009,203.5,204.95,200.25,203.35,101364,0
25-03-2009,203,206.8,201.15,203.55,128945,0
26-03-2009,204,208.9,203.3,207.95,240348,0
27-03-2009,212,221,208,219,382603,0
30-03-2009,216.55,222.9,213,216.6,194881,0
31-03-2009,218.2,223,217,219.75,212316,0
01-04-2009,216,220.45,211.05,218.85,417471,0
02-04-2009,220,226.5,220,225.1,493495,0
06-04-2009,226,228,219.05,220.8,331518,0
08-04-2009,217,234.9,216.3,231.85,403464,0
09-04-2009,235,236,225,226.85,180297,0
13-04-2009,229.9,234,225.05,226.85,134091,0
15-04-2009,224.1,243.95,224,241.55,437422,0
16-04-2009,244,244,233.5,238.45,283464,0
17-04-2009,239.4,240,226,229.85,205004,0
20-04-2009,219.1,226.9,210,223,638479,0
21-04-2009,215,243.7,215,233.9,546235,0
22-04-2009,233.9,236.65,223.25,226.95,217429,0
23-04-2009,228,233.45,225.6,231.05,116776,0
24-04-2009,233,241,233,239.35,412563,0
27-04-2009,240.05,255.5,239,243.7,750391,0
28-04-2009,247.2,249.9,238.05,238.75,479078,0
29-04-2009,243,247,239.05,240.7,200590,0
04-05-2009,245,246.85,235.2,238.25,171230,0
05-05-2009,239.5,244,235,235.8,203542,0
06-05-2009,232,234.9,226.1,227.45,438236,0
07-05-2009,229,233,224,230.45,235898,0
08-05-2009,234.45,236.5,222.6,226.4,249064,0
11-05-2009,227.5,229,217.05,218.05,211351,0
12-05-2009,216,221.6,212.2,220.35,241276,0
13-05-2009,222,225.7,219,221.9,437844,0
14-05-2009,218,231,218,229.9,263893,0
15-05-2009,229.5,233,227,230.65,246276,0
18-05-2009,246,254.9,243,251.75,10125,0
19-05-2009,252,254,224.15,228.2,592329,0
20-05-2009,227.5,234.4,225,228.8,333394,0
21-05-2009,231,231.3,214.5,216.5,550719,0
22-05-2009,218.25,223.25,211.1,222.3,239525,0
25-05-2009,225,229,222,223.85,300408,0
26-05-2009,225,229.9,220,220.65,279438,0
27-05-2009,234.3,234.3,218.05,222.15,183595,0
28-05-2009,224,225.7,221.6,223.5,156053,0
29-05-2009,226.1,227,221.05,222.95,330428,0
01-06-2009,226.9,226.9,217.05,218.75,379830,0
02-06-2009,220,223.3,217.55,222.35,872163,0
03-06-2009,225,233.4,223.5,231.6,708726,0
04-06-2009,237.8,238.3,230.05,234.15,491936,0
05-06-2009,236.5,236.8,231,233.5,421662,0
08-06-2009,234.95,236.85,229,230.8,221651,0
09-06-2009,228.45,234.45,228.45,232.5,182863,0
10-06-2009,236.5,241.9,232.1,239.55,625152,0
11-06-2009,243.65,245,235.35,239.35,459862,0
12-06-2009,239.95,253,239.95,251.15,1079016,0
15-06-2009,252,259.2,247.9,254.55,901357,0
16-06-2009,256.75,263.4,254.1,260.9,794812,0
17-06-2009,260.9,263,252.3,257.6,542232,0
18-06-2009,259.6,263,253.25,256.2,469123,0
19-06-2009,259,266.9,257.6,265.45,623601,0
22-06-2009,268.5,269,255.1,261.1,270905,0
23-06-2009,261.1,264.75,256.45,258.6,196134,0
24-06-2009,259,266,255,264.5,223587,0
25-06-2009,265,267.5,252.25,256.9,179507,0
26-06-2009,257.6,263,250.65,261.3,314074,0
29-06-2009,261.55,264.5,257.6,261.8,131853,0
30-06-2009,262.5,262.6,252.1,253.3,120116,0
01-07-2009,258,258,239.55,245.05,453090,0
02-07-2009,248.05,251,243.25,248.5,158189,0
03-07-2009,246.7,262,246.25,260.35,312740,0
06-07-2009,261,265.8,250,260.05,312752,0
07-07-2009,261.4,264.8,251.6,257.25,190722,0
08-07-2009,253,261,253,256.75,230299,0
09-07-2009,256,264.2,256,261.55,229084,0
10-07-2009,265.1,265.1,261,262.05,126198,0
13-07-2009,261,270.4,259.7,267.9,422581,0
14-07-2009,270,274.25,268.15,272.1,530338,0
15-07-2009,275,275,267,272.15,322551,0
16-07-2009,272.8,278.9,266.25,276.05,358491,0
17-07-2009,276.9,281.8,276.9,279.7,693285,0
20-07-2009,279.7,287.35,275,282.45,347917,0
21-07-2009,282,288,279.5,282.9,115230,0
22-07-2009,283.7,283.7,268.4,271.35,255720,0
23-07-2009,271.9,285.2,271.9,284.25,794918,0
24-07-2009,285.55,287.4,277.8,283.45,142578,0
27-07-2009,284.5,289,279.5,284.05,113777,0
28-07-2009,280,286.5,280,282.95,77918,0
29-07-2009,283.9,292,268.2,274.95,603078,0
30-07-2009,275,281.5,270.7,279.25,209597,0
31-07-2009,280.6,285.4,273.15,275.7,130347,0
03-08-2009,276.7,283.5,273,281.95,120049,0
04-08-2009,282.1,283.95,270.05,272.3,272831,0
05-08-2009,275.1,276.5,270.5,274.95,141837,0
06-08-2009,273.65,281.95,272,276.05,499022,0
07-08-2009,275,278.5,271,273,157716,0
10-08-2009,276.1,295.3,275,281.65,1080906,2
11-08-2009,288,291,278.5,280.3,594671,0
12-08-2009,280,286,278,284.3,376302,0
13-08-2009,288.7,289.8,283.3,285.75,288864,0
14-08-2009,286.9,288.8,281.2,282.2,162073,0
17-08-2009,280,281.55,262.5,265.6,1041285,0
18-08-2009,266.95,268,259.2,263.9,2018176,0
19-08-2009,268,274.5,257.05,258.85,608399,0
20-08-2009,261.55,263.7,257,257.7,162129,0
21-08-2009,256,260,251,259.05,258094,0
24-08-2009,261.45,264.5,258.1,258.95,256365,0
25-08-2009,258,264.35,258,260.5,249022,0
26-08-2009,261.3,263.75,259.2,261.8,252380,0
27-08-2009,264,272,262,269.85,734845,0
28-08-2009,270.85,276.45,269.35,272.3,353184,0
31-08-2009,269.95,273.75,266.85,271.5,265818,0
01-09-2009,273.4,273.9,265.1,268.4,186247,0
02-09-2009,264.1,271.65,264.1,270.45,153939,0
03-09-2009,274,274,265,265.4,154323,0
04-09-2009,268.05,269.3,262.05,267.4,113132,0
07-09-2009,270.1,272.3,267,268.45,185458,0
08-09-2009,270,272.5,265.5,266.4,205708,0
09-09-2009,269.9,269.9,263.6,267.35,161376,0
10-09-2009,271,272,262.5,265.1,135985,0
11-09-2009,266,268.4,263.5,264.95,97696,0
14-09-2009,266,268.7,263.25,264,110947,0
15-09-2009,265.6,271.45,264.2,265.35,295151,0
16-09-2009,267,268,261,262.05,228374,0
17-09-2009,264.4,265.45,258.55,259.6,141699,0
18-09-2009,260.45,261.8,254.5,258.9,245039,0
22-09-2009,258,264.65,257,263.9,239575,0
23-09-2009,266,267.5,258.55,259.8,273742,0
24-09-2009,257.7,261.15,255.05,259,142855,0
25-09-2009,258.7,269,258,267.2,424215,0
29-09-2009,269.8,281.5,268.25,279.85,1125436,0
30-09-2009,281.5,282.3,275,279.75,530746,0
01-10-2009,279.7,279.7,270.55,272.1,150419,0
05-10-2009,272.2,279.9,265,275.9,2460339,0
06-10-2009,279,280,271.5,277.1,351063,0
07-10-2009,279,283.9,276.2,281.65,567635,0
08-10-2009,282,299.45,281,293.9,1414358,0
09-10-2009,297,300,289.2,293.15,528519,0
12-10-2009,293.1,303.15,289.15,297.9,511086,0
14-10-2009,298.2,306.8,296,302.75,947178,0
15-10-2009,302.5,305.4,291.1,294,298257,0
16-10-2009,295.9,297.8,290.75,292.55,120559,0
20-10-2009,290,293.9,284.1,286.5,141883,0
21-10-2009,287.8,293,284.2,285.15,118522,0
22-10-2009,277,289.25,277,284.5,127896,0
23-10-2009,285,289.5,280.5,285.3,153827,0
26-10-2009,285.5,297.75,285,296.1,404671,0
27-10-2009,296.1,298.1,290.15,296.05,453660,0
28-10-2009,298,303.6,296.05,300.85,623474,0
29-10-2009,302,302.5,286.15,290.8,309737,0
30-10-2009,294,297.95,282.35,287.75,259236,0
03-11-2009,284.75,291,274.2,286.6,268866,0
04-11-2009,289,301.5,286,292.1,465410,0
05-11-2009,292.6,294,285.1,292.9,134781,0
06-11-2009,295.9,299,289,291.85,205019,0
09-11-2009,293.45,296.7,291.85,294.15,214788,0
10-11-2009,296,303,291.45,300.45,1717142,0
11-11-2009,299.9,308.4,299.9,304.75,528505,0
12-11-2009,307,310.7,301.5,304.35,327956,0
13-11-2009,305,307.9,301.1,303.2,251571,0
16-11-2009,304,308.5,303.05,304.15,133884,0
17-11-2009,306,308.5,302.6,304.5,505373,0
18-11-2009,306,313.7,305.85,309.05,543574,0
19-11-2009,311,313,301,304.55,326844,0
20-11-2009,304.55,310.1,302.1,308.95,326214,0
23-11-2009,310.9,324.3,309.1,322,914060,0
24-11-2009,326.95,331.8,325,327,977821,0
25-11-2009,328.7,331.5,325.05,326.1,343163,0
26-11-2009,326.05,328,313.3,317.85,324868,0
27-11-2009,314.75,327.4,311.1,320.35,704036,0
30-11-2009,324.35,328.8,319.15,320.15,300379,0
01-12-2009,320.4,331.7,317,328.7,909322,0
02-12-2009,332,335.8,327.1,331.1,677378,0
03-12-2009,332.8,349,332,345.3,1155872,0
04-12-2009,345,360.8,343.75,358.65,1725410,0
07-12-2009,360,362.9,350,351.5,387132,0
08-12-2009,345,354,343.1,347.85,612178,0
09-12-2009,347.9,355.25,345.1,349.95,265605,0
10-12-2009,351,352,342.15,343.6,169281,0
11-12-2009,346.8,347,336.2,341.05,316090,0
14-12-2009,342.25,347,340,341.95,105506,0
15-12-2009,345,351.25,342.6,345.7,330372,0
16-12-2009,348,350,337,342.65,299152,0
17-12-2009,344.35,356.45,343.8,354.75,625914,0
18-12-2009,354.8,363,351.05,357.25,764474,0
21-12-2009,358,359.4,343,344.3,315737,0
22-12-2009,348.7,349.45,343.5,346.2,268970,0
23-12-2009,350.5,352.9,345.05,348.55,415870,0
24-12-2009,350,351,344.8,345.9,171806,0
29-12-2009,348,349.15,327.25,335.4,1041439,0
30-12-2009,334.5,342,330.05,339.2,455741,0
31-12-2009,342,343,333.85,335.6,216856,0
04-01-2010,339,339.4,335.9,337,92598,0
05-01-2010,340.5,342.5,330.5,331.45,286953,0
06-01-2010,333,348.7,331,344.7,819953,0
07-01-2010,346.6,350.3,340.5,341.8,390741,0
08-01-2010,342.5,347.55,340.3,341.4,231190,0
11-01-2010,343,346.5,340.5,341.85,147615,0
12-01-2010,343,344.55,336.55,339.3,180619,0
13-01-2010,339.7,345.7,337,341.55,352059,0
14-01-2010,344,345,340,340.85,307652,0
15-01-2010,342.45,352.8,339,350.15,765812,0
18-01-2010,350.4,352.7,345.5,348.4,364032,0
19-01-2010,348.1,351.25,340.7,341.9,119298,0
20-01-2010,346,347.75,341.55,342.5,230703,0
21-01-2010,342.9,347.7,335.05,337.25,168322,0
22-01-2010,337.25,337.25,323,330.3,219478,0
25-01-2010,329.5,332.9,325.4,327.1,99141,0
27-01-2010,326,328.25,310.8,313.3,185786,0
28-01-2010,319.95,327,312,318.95,222148,0
29-01-2010,315,322.9,304,317.3,424981,0
01-02-2010,317,328,316.3,326.05,154971,0
02-02-2010,328.9,329.8,312.1,314.55,175313,0
03-02-2010,318.9,322.6,317,320.6,102987,0
04-02-2010,320.3,320.3,311.1,313.15,82401,0
05-02-2010,307.9,313,304,309.45,130475,0
08-02-2010,310.25,317.15,304.05,315.7,130656,0
09-02-2010,315.7,322.1,314,320.85,131169,0
10-02-2010,320.85,323,311.5,312.4,178922,0
11-02-2010,318,318,311.25,311.95,74693,0
15-02-2010,313.9,317.75,313.1,315.75,80456,0
16-02-2010,315.5,323.5,315.5,322.35,207631,0
17-02-2010,324.5,325.85,317.5,318.9,142787,0
18-02-2010,321,324.65,317,318,113793,0
19-02-2010,318.05,318.8,313,315.55,121715,0
22-02-2010,318.6,320,311,312.65,79043,0
23-02-2010,312.65,312.75,308.5,309.5,240160,0
24-02-2010,307.9,309.55,302.5,303.25,166354,0
25-02-2010,302.5,309.9,302.5,304.15,206552,0
26-02-2010,303.55,319,303,315.3,182857,0
02-03-2010,318.05,320,314.3,315.2,82523,0
03-03-2010,318,322,315.85,320.1,167100,0
04-03-2010,321,321.5,315,318.6,101483,0
05-03-2010,321,325.15,319.15,320.55,145883,0
08-03-2010,323.1,324.9,318.6,321,72285,0
09-03-2010,320,322,311.35,314.25,148609,0
10-03-2010,315.25,320.8,314.5,315.6,150787,0
11-03-2010,315,320.2,315,318.35,199730,0
12-03-2010,317,321.6,315.3,316.2,66109,0
15-03-2010,316,317.9,312.65,314.3,63377,0
16-03-2010,315,318.5,315,317.6,68187,0
17-03-2010,320.8,334.65,318.65,332.05,458628,0
18-03-2010,334.9,336,327.35,329.65,215901,0
19-03-2010,330,335,328.4,333.55,303592,0
22-03-2010,332,338.4,331.2,333.5,293751,0
23-03-2010,339,343.9,335,341.7,472000,0
25-03-2010,342,350.6,339,348.7,449997,0
26-03-2010,350,354.5,342.55,344.75,255302,0
29-03-2010,345.1,348,340.65,342.15,208198,0
30-03-2010,343.65,347.5,336.3,338,63455,0
31-03-2010,339.4,341.5,334.95,337.1,128821,0
01-04-2010,338.65,342.2,337.45,338.9,233456,0
05-04-2010,343,350.4,340.55,349.3,147525,0
06-04-2010,352,352,337.1,338.2,264541,0
07-04-2010,341.4,341.5,333.55,336.2,258376,0
08-04-2010,336.5,339.7,330.75,334.2,261456,0
09-04-2010,336.3,339.9,331.5,335.55,144961,0
12-04-2010,336.05,337.85,329.2,333.95,695974,0
13-04-2010,336.45,336.55,331.1,334.6,122668,0
15-04-2010,337.4,337.4,328.35,330.55,90700,0
16-04-2010,331,332.9,325,329.95,174465,0
19-04-2010,328,334.9,322.5,333.1,137503,0
20-04-2010,334.15,335.7,328,329.05,141618,0
21-04-2010,330.9,336.85,329.25,334.55,170032,0
22-04-2010,336.55,339.9,328,331.6,255699,0
23-04-2010,334.95,334.95,329.5,331.65,203996,0
26-04-2010,331.65,334.45,329,329.95,97633,0
27-04-2010,328,335.5,326.35,334.55,203982,0
28-04-2010,334.2,338.5,331,336.3,235045,0
29-04-2010,339,340.55,331.5,332.95,188773,0
30-04-2010,336.5,344.3,335.95,342.55,324271,0
03-05-2010,345,346,336.6,338.1,258203,0
04-05-2010,339.9,341,332.5,334.3,261474,0
05-05-2010,330,339.65,329,336.3,354592,0
06-05-2010,336.9,348.4,335.2,346.15,544941,0
07-05-2010,343,353,340,341.8,571427,0
10-05-2010,345.1,345.1,317.2,319.85,708832,0
11-05-2010,320.8,324.5,312,313.95,572601,0
12-05-2010,316,319.1,313.6,315.55,207863,0
13-05-2010,317.95,318.95,314.1,314.45,130597,0
14-05-2010,314.2,318.65,311.25,313.25,160175,0
17-05-2010,312,315.5,307,314.45,150011,0
18-05-2010,315.95,317.5,310,311.25,157996,0
19-05-2010,309,314.9,309,312.15,337780,0
20-05-2010,314.5,320.4,310,317.4,598408,0
21-05-2010,316,324,312.1,316.55,591230,0
24-05-2010,321.75,321.75,312,313.25,258770,0
25-05-2010,311,315.8,310.4,313.4,290339,0
26-05-2010,316,321,313.8,319.5,205328,0
27-05-2010,319.8,321,315.5,317.45,104690,0
28-05-2010,320.05,321.9,318,320.1,104726,0
31-05-2010,322.2,325.75,317,318.95,277107,0
01-06-2010,318.4,325.2,317.25,324.1,267455,0
02-06-2010,324,327.9,322.45,324.35,177406,0
03-06-2010,325.2,327.35,322,324.4,184851,0
04-06-2010,323.9,326.7,323.9,325.15,65222,0
07-06-2010,320.45,323.7,318.2,321.4,120201,0
08-06-2010,323.5,327.3,321.1,324.25,488154,0
09-06-2010,326.5,327,322,324.35,187721,0
10-06-2010,325,338,325,335.25,319153,0
11-06-2010,338,342.4,334.2,337.35,476825,0
14-06-2010,340,341.9,336,340.2,136434,0
15-06-2010,340.2,341,332.8,337.85,145291,0
16-06-2010,340,343.9,332,333.9,408597,0
17-06-2010,335.45,336.5,329.5,334.75,168605,0
18-06-2010,336.4,339,332.8,337.35,166061,0
21-06-2010,340,341,337.25,339.8,125554,0
22-06-2010,339,339.9,335.1,336.45,115762,0
23-06-2010,335.75,340.3,334.95,339.15,133709,0
24-06-2010,340.1,341.9,336.5,340.45,117133,0
25-06-2010,340.5,350.2,340,346.8,346544,0
28-06-2010,349.5,352,344.5,347.15,124796,0
29-06-2010,346.9,347.5,340,340.5,75507,0
30-06-2010,339,341.75,334.4,337.75,185441,0
01-07-2010,336.9,339.45,334.3,335.2,120907,0
02-07-2010,336.5,338,335.55,336.85,82621,0
05-07-2010,338.2,342.95,335.15,337.3,127472,0
06-07-2010,339,340,338.1,338.8,97806,0
07-07-2010,338.5,338.9,333.55,334.9,157686,0
08-07-2010,339.9,340.5,336.35,339,76406,0
09-07-2010,340.2,340.2,336.5,338.05,51985,0
12-07-2010,339,339,335,335.8,62152,0
13-07-2010,336.9,337.7,334.5,335.4,70375,0
14-07-2010,338.5,340.5,328.25,329.7,158497,0
15-07-2010,329.5,331.75,325.35,327.55,130640,0
16-07-2010,328,331.95,326.3,330.55,86858,0
19-07-2010,331,332.5,328.55,329.8,53726,0
20-07-2010,333.5,333.5,326.1,327,66483,0
21-07-2010,329.8,329.8,324.25,325.2,86796,0
22-07-2010,325.5,330.8,325.5,328.15,143197,0
23-07-2010,329.95,329.95,325,325.65,86690,2
26-07-2010,324.9,329,324.9,325.75,55126,0
27-07-2010,327.9,328.9,324.25,325.95,52814,0
28-07-2010,325.45,333,325,330.4,424665,0
29-07-2010,332.05,333.95,326,327.55,182869,0
30-07-2010,327.5,330.7,324,326.6,131025,0
02-08-2010,327,329,325.15,325.8,47186,0
03-08-2010,326,326.9,323,324.95,57811,0
04-08-2010,327,327,322.2,323.6,68830,0
05-08-2010,324.1,324.1,320.6,321,101816,0
06-08-2010,323.5,323.5,320.1,321.6,78204,0
09-08-2010,324.8,324.8,318.7,320.7,198834,0
10-08-2010,321.5,321.5,317.05,318.95,90958,0
11-08-2010,320,320.4,313.5,313.95,271719,0
12-08-2010,314,317,311.1,313.75,119522,0
13-08-2010,315.3,318.75,313.75,315.45,283979,0
16-08-2010,318.45,318.45,302.5,304,643871,0
17-08-2010,304.55,309.9,303.9,305.15,473014,0
18-08-2010,307,307.4,300.1,304.3,191416,0
19-08-2010,305.1,307.4,303.65,304.6,187512,0
20-08-2010,304,312.7,304,310.4,490994,0
23-08-2010,310.4,319.2,310.4,317.3,698869,0
24-08-2010,319,320.8,313.15,317.25,649381,0
25-08-2010,318,319.8,304.25,308.9,784415,0
26-08-2010,309,311,305.4,307.15,409715,0
27-08-2010,306.9,307.3,302,302.7,203838,0
30-08-2010,308.1,308.1,303.5,304.55,156985,0
31-08-2010,301.1,306.9,301.1,303.35,342750,0
01-09-2010,305,306.4,303,305.05,105038,0
02-09-2010,306.5,307.85,303.5,305.25,164032,0
03-09-2010,308,309.5,306.1,307.25,327286,0.8
06-09-2010,309.15,310.5,307.5,309.95,148295,0
07-09-2010,311,315.4,309.8,312.3,356501,0
08-09-2010,313.1,313.1,309.8,311.7,200472,0
09-09-2010,312.25,312.8,304.5,306.45,519489,0
13-09-2010,308,309,305.5,306.65,88925,0
14-09-2010,307.8,314.6,306,310.45,379123,0
15-09-2010,314.8,314.8,306.55,307.55,408637,0
16-09-2010,308,311.2,304.9,305.55,193612,0
17-09-2010,307,310.9,305.1,309,270982,0
20-09-2010,307,315.95,307,315.25,296473,0
21-09-2010,317.75,322.5,315.05,320.75,535919,0
22-09-2010,320.75,324,317.3,319.35,274545,0
23-09-2010,320,321.2,312.3,314.1,150893,0
24-09-2010,315,318.5,314,316.9,161353,0
27-09-2010,321.4,324.85,319.6,321.15,238541,0
28-09-2010,321,322.85,319.25,320.6,104165,0
29-09-2010,322.95,322.95,315.5,316.95,196946,0
30-09-2010,319,322.5,315.5,321.65,173688,0
01-10-2010,324,328,323.05,323.85,223448,0
04-10-2010,325,329.45,323.75,328.15,146888,0
05-10-2010,329,332.9,326.55,329.2,275685,0
06-10-2010,333,333.8,326.4,327.45,143934,0
07-10-2010,328.2,332.8,326,331.25,328512,0
08-10-2010,333.5,340,333.05,337,496366,0
11-10-2010,338.5,341.7,334.25,339,239647,0
12-10-2010,340,341.4,334.65,339.5,139447,0
13-10-2010,340.05,342.4,338.1,339.5,124230,0
14-10-2010,340.05,342.7,332.55,333.65,186564,0
15-10-2010,335,337.3,330.25,331.95,137072,0
18-10-2010,328.35,334.45,324.1,326.85,406545,0
19-10-2010,327,336.9,326.5,331.8,262682,0
20-10-2010,332.45,336.05,331,333.05,144464,0
21-10-2010,335.95,348.4,335.3,345,757336,0
22-10-2010,347.5,348,341.5,344.75,393985,0
25-10-2010,347.7,356.2,345.8,352.8,489093,0
26-10-2010,355,359.25,351.5,355.2,299808,0
27-10-2010,357.3,359.65,347.25,350.4,288649,0
28-10-2010,354,357.5,347,349.9,216126,0
29-10-2010,350.5,355.5,341.1,352.25,286794,0
01-11-2010,355,363.5,354.5,357.1,186453,0
02-11-2010,358,359,349,350.75,195862,0
03-11-2010,353,354,345.05,346.9,205298,0
04-11-2010,351.9,352,348.5,349.35,268473,0
08-11-2010,351,354.7,347.15,349.05,264464,0
09-11-2010,350,352,346.55,349.8,194258,0
10-11-2010,350.5,350.5,342,342.95,199975,0
11-11-2010,346,346.8,330.3,331.9,390078,0
12-11-2010,331,340.2,328,329.9,452750,0
15-11-2010,331.1,345,326,343.6,519873,0
16-11-2010,344.5,345,333.55,338.95,216537,0
18-11-2010,341,356.55,338,353.8,1080131,0
19-11-2010,355,357,337.6,341.85,434071,0
22-11-2010,345.6,350,339,348.05,533797,0
23-11-2010,346,347.5,332.55,345.4,335562,0
24-11-2010,346,347.85,337.65,340.05,119330,0
25-11-2010,341.1,342.45,332.3,334.7,134359,0
