date,open,high,low,close,volume,dividend_amount
2012-12-20,1337.0,1340.0,1307.0,1318.05,4483245.0,0.0
2012-12-21,1306.1,1341.6,1306.1,1320.05,777415.0,0.0
2012-12-24,1322.0,1344.9,1322.0,1340.5,448135.0,0.0
2012-12-26,1342.5,1359.0,1342.0,1351.45,700120.0,0.0
2012-12-27,1351.0,1374.75,1350.95,1364.4,1415990.0,0.0
2012-12-28,1362.5,1363.5,1349.1,1358.55,1307660.0,0.0
2012-12-31,1353.0,1369.75,1353.0,1356.5,325815.0,0.0
2013-01-01,1370.0,1371.7,1357.55,1362.2,355065.0,0.0
2013-01-02,1370.0,1394.4,1367.5,1385.75,1016595.0,0.0
2013-01-03,1393.0,1396.4,1384.1,1389.7,512190.0,0.0
2013-01-04,1383.0,1386.0,1371.5,1378.2,758365.0,0.0
2013-01-07,1380.3,1390.0,1366.1,1370.85,317390.0,0.0
2013-01-08,1371.1,1371.1,1345.0,1360.6,524425.0,0.0
2013-01-09,1356.0,1359.8,1344.0,1348.8,409490.0,0.0
2013-01-10,1356.0,1377.9,1345.4,1366.85,640560.0,0.0
2013-01-11,1375.0,1375.0,1357.0,1364.4,511890.0,0.0
2013-01-14,1364.4,1391.25,1363.15,1385.8,508225.0,0.0
2013-01-15,1396.0,1427.6,1390.05,1422.45,1954030.0,0.0
2013-01-16,1425.1,1429.45,1403.55,1409.65,840515.0,0.0
2013-01-17,1407.0,1418.5,1394.85,1404.9,539485.0,0.0
2013-01-18,1409.0,1414.0,1380.25,1387.8,443340.0,0.0
2013-01-21,1387.8,1390.9,1372.1,1383.75,298295.0,0.0
2013-01-22,1383.45,1405.0,1381.85,1389.35,642745.0,0.0
2013-01-23,1395.0,1406.2,1381.4,1398.9,346620.0,0.0
2013-01-24,1400.0,1408.7,1386.0,1392.3,453450.0,0.0
2013-01-25,1391.0,1401.25,1378.15,1384.1,397260.0,0.0
2013-01-28,1385.0,1432.5,1376.6,1415.05,1558745.0,0.0
2013-01-29,1418.5,1503.0,1418.5,1475.9,6875375.0,0.0
2013-01-30,1475.3,1515.0,1474.0,1500.95,1625860.0,0.0
2013-01-31,1490.0,1511.0,1485.0,1505.2,782730.0,0.0
2013-02-01,1495.0,1519.0,1487.1,1507.7,678820.0,0.0
2013-02-04,1504.9,1512.4,1475.25,1481.1,413025.0,0.0
2013-02-05,1475.5,1488.0,1455.0,1460.25,624090.0,0.0
2013-02-06,1467.0,1468.6,1456.8,1460.7,461005.0,0.0
2013-02-07,1454.0,1481.4,1453.95,1460.85,594185.0,0.0
2013-02-08,1461.0,1470.0,1447.3,1453.05,454345.0,0.0
2013-02-11,1455.0,1496.0,1455.0,1491.65,1072735.0,0.0
2013-02-12,1494.15,1503.85,1471.0,1483.05,717105.0,0.0
2013-02-13,1482.75,1492.35,1473.25,1477.05,315500.0,0.0
2013-02-14,1480.5,1483.9,1425.0,1431.7,783295.0,0.0
2013-02-15,1432.0,1452.0,1420.2,1444.5,474910.0,0.0
2013-02-18,1446.0,1446.0,1425.2,1432.65,454995.0,0.0
2013-02-19,1430.2,1447.0,1400.0,1440.4,484370.0,0.0
2013-02-20,1443.2,1454.9,1434.2,1438.15,414520.0,0.0
2013-02-21,1427.0,1433.45,1397.0,1401.35,580950.0,0.0
2013-02-22,1404.0,1421.7,1401.0,1413.4,564465.0,0.0
2013-02-25,1413.2,1416.0,1395.35,1404.65,361085.0,0.0
2013-02-26,1396.0,1396.5,1361.8,1367.9,292000.0,0.0
2013-02-27,1372.0,1404.6,1370.4,1398.7,350540.0,0.0
2013-02-28,1411.8,1416.0,1334.0,1343.3,804095.0,0.0
2013-03-01,1344.0,1378.2,1320.7,1361.2,917445.0,0.0
2013-03-04,1360.0,1382.25,1347.2,1367.55,484465.0,0.0
2013-03-05,1375.0,1409.05,1375.0,1404.1,457335.0,0.0
2013-03-06,1415.0,1420.0,1390.2,1399.9,491585.0,0.0
2013-03-07,1395.0,1407.0,1383.05,1403.4,367660.0,0.0
2013-03-08,1409.0,1418.15,1403.7,1407.25,448700.0,0.0
2013-03-11,1413.0,1426.65,1391.0,1398.95,704445.0,0.0
2013-03-12,1403.0,1403.0,1378.35,1383.75,455355.0,0.0
2013-03-13,1378.0,1379.0,1338.0,1347.35,911430.0,0.0
2013-03-14,1347.35,1366.0,1300.0,1354.25,2383985.0,0.0
2013-03-15,1345.5,1363.9,1317.2,1342.0,1999560.0,0.0
2013-03-18,1317.45,1336.9,1300.3,1324.85,1023500.0,0.0
2013-03-19,1329.4,1336.5,1282.25,1322.15,2295575.0,0.0
2013-03-20,1315.0,1321.0,1292.0,1300.3,976495.0,0.0
2013-03-21,1301.0,1338.6,1282.3,1311.75,1095905.0,0.0
2013-03-22,1317.0,1326.65,1293.1,1299.8,863520.0,0.0
2013-03-25,1312.2,1334.0,1301.15,1311.5,1106515.0,0.0
2013-03-26,1305.0,1308.0,1286.15,1294.45,678175.0,0.0
2013-03-28,1297.55,1310.0,1276.0,1301.25,476135.0,0.0
2013-04-01,1301.0,1319.0,1297.7,1314.6,1058375.0,0.0
2013-04-02,1322.0,1322.0,1295.0,1305.2,645955.0,0.0
2013-04-03,1302.0,1318.0,1271.0,1278.05,655040.0,0.0
2013-04-04,1272.7,1272.7,1241.15,1246.85,535925.0,0.0
2013-04-05,1240.2,1250.0,1219.65,1228.55,645235.0,0.0
2013-04-08,1222.0,1238.0,1200.0,1202.75,512015.0,0.0
2013-04-09,1214.7,1239.55,1195.0,1201.9,793595.0,0.0
2013-04-10,1216.3,1243.9,1201.0,1239.25,927530.0,0.0
2013-04-11,1249.9,1255.0,1231.0,1251.6,891035.0,0.0
2013-04-12,1235.0,1273.9,1230.0,1263.4,634330.0,0.0
2013-04-15,1255.0,1311.5,1254.0,1291.3,845880.0,0.0
2013-04-16,1288.0,1369.4,1285.0,1363.3,1207350.0,0.0
2013-04-17,1367.0,1437.75,1365.0,1376.95,1001065.0,0.0
2013-04-18,1369.7,1440.0,1352.0,1430.5,1736735.0,0.0
2013-04-22,1432.0,1482.0,1432.0,1440.4,1522365.0,0.0
2013-04-23,1438.0,1452.0,1413.0,1443.8,1121360.0,0.0
2013-04-25,1470.15,1518.6,1452.0,1503.45,2053865.0,0.0
2013-04-26,1498.0,1499.0,1467.0,1486.75,841700.0,0.0
2013-04-29,1477.0,1485.75,1460.05,1474.3,658675.0,0.0
2013-04-30,1483.0,1500.5,1458.0,1493.1,899025.0,0.0
2013-05-02,1484.55,1528.7,1484.5,1516.65,1110810.0,0.0
2013-05-03,1510.0,1512.05,1467.7,1474.05,1087860.0,0.0
2013-05-06,1465.0,1472.3,1445.35,1461.45,586795.0,0.0
2013-05-07,1465.0,1507.0,1458.95,1503.8,911465.0,0.0
2013-05-08,1506.75,1514.0,1472.0,1490.05,576930.0,0.0
2013-05-09,1478.0,1491.0,1448.0,1452.8,1192715.0,0.0
2013-05-10,1449.05,1474.4,1446.0,1468.45,774890.0,0.0
2013-05-13,1456.1,1497.25,1446.15,1451.1,909220.0,0.0
2013-05-14,1451.1,1471.6,1446.0,1467.2,626210.0,0.0
2013-05-15,1465.0,1514.8,1465.0,1508.8,937175.0,0.0
2013-05-16,1508.0,1539.0,1500.8,1530.1,780305.0,0.0
2013-05-17,1520.0,1540.0,1515.0,1532.8,799865.0,0.0
2013-05-20,1534.1,1549.0,1524.5,1530.05,627780.0,0.0
2013-05-21,1522.0,1544.8,1516.0,1521.2,710120.0,0.0
2013-05-22,1521.0,1530.5,1499.1,1514.3,530640.0,0.0
2013-05-23,1494.8,1502.95,1447.15,1455.5,3889350.0,0.0
2013-05-24,1474.0,1481.0,1436.0,1458.45,730490.0,0.0
2013-05-27,1466.0,1486.9,1445.6,1476.6,575685.0,0.0
2013-05-28,1477.0,1482.6,1457.0,1468.9,697860.0,0.0
2013-05-29,1465.0,1467.2,1444.15,1458.2,453520.0,0.0
2013-05-30,1448.0,1463.1,1418.4,1432.95,919100.0,0.0
2013-05-31,1432.1,1438.0,1411.8,1430.65,720655.0,0.0
2013-06-03,1430.0,1438.25,1411.2,1431.15,526330.0,0.0
2013-06-04,1433.0,1444.45,1388.65,1396.7,600805.0,0.0
2013-06-05,1395.0,1399.4,1365.0,1384.8,585685.0,0.0
2013-06-06,1375.0,1428.0,1368.4,1418.6,941270.0,0.0
2013-06-07,1417.0,1422.35,1370.45,1378.1,687870.0,0.0
2013-06-10,1389.9,1390.25,1349.05,1356.3,708625.0,0.0
2013-06-11,1345.0,1345.95,1313.5,1320.4,825365.0,0.0
2013-06-12,1317.0,1317.0,1268.0,1276.6,1030055.0,0.0
2013-06-13,1266.0,1290.25,1258.8,1268.85,779490.0,0.0
2013-06-14,1288.0,1310.0,1284.0,1298.4,829345.0,0.0
2013-06-17,1307.0,1320.0,1270.0,1316.5,739690.0,0.0
2013-06-18,1315.5,1315.5,1284.0,1287.6,1059880.0,0.0
2013-06-19,1289.9,1289.9,1268.05,1285.4,615895.0,0.0
2013-06-20,1268.0,1268.0,1232.25,1239.75,955230.0,0.0
2013-06-21,1233.15,1269.0,1224.0,1259.4,993385.0,0.0
2013-06-24,1258.0,1259.0,1230.05,1242.2,512255.0,0.0
2013-06-25,1250.0,1253.0,1209.4,1231.75,1016430.0,0.0
2013-06-26,1244.0,1263.7,1237.55,1249.95,574275.0,0.0
2013-06-27,1264.0,1281.75,1263.35,1273.1,674615.0,0.0
2013-06-28,1282.0,1335.0,1282.0,1323.05,701910.0,0.0
2013-07-01,1326.0,1358.3,1320.4,1346.25,413180.0,0.0
2013-07-02,1345.0,1354.75,1303.95,1308.9,522960.0,0.0
2013-07-03,1298.65,1299.0,1271.5,1274.15,421015.0,0.0
2013-07-04,1285.0,1293.45,1261.0,1266.25,558335.0,0.0
2013-07-05,1271.0,1301.0,1269.2,1284.7,463005.0,3.6
2013-07-08,1278.0,1278.0,1248.15,1255.35,457310.0,0.0
2013-07-09,1263.0,1277.0,1260.05,1264.05,372500.0,0.0
2013-07-10,1270.0,1281.45,1250.0,1256.75,414050.0,0.0
2013-07-11,1285.0,1299.0,1280.0,1290.05,551315.0,0.0
2013-07-12,1295.0,1298.6,1260.6,1289.8,274615.0,0.0
2013-07-15,1291.0,1314.8,1282.0,1309.4,591460.0,0.0
2013-07-16,1273.9,1273.9,1226.85,1231.55,869940.0,0.0
2013-07-17,1237.0,1237.7,1177.25,1192.75,1311750.0,0.0
2013-07-18,1209.0,1247.0,1157.0,1238.4,3474475.0,0.0
2013-07-19,1253.9,1253.9,1185.0,1190.75,1702200.0,0.0
2013-07-22,1198.9,1211.7,1182.6,1200.25,567895.0,0.0
2013-07-23,1214.0,1218.25,1195.0,1201.45,438860.0,0.0
2013-07-24,1172.1,1174.0,1119.35,1122.7,1469880.0,0.0
2013-07-25,1117.0,1144.0,1110.25,1128.05,812230.0,0.0
2013-07-26,1144.9,1145.6,1095.0,1107.25,988985.0,0.0
2013-07-29,1105.0,1120.0,1093.1,1099.85,565920.0,0.0
2013-07-30,1107.8,1132.0,1087.2,1093.0,902205.0,0.0
2013-07-31,1090.0,1090.0,1017.3,1034.45,1582185.0,0.0
2013-08-01,1043.0,1089.25,1025.2,1084.8,1280970.0,0.0
2013-08-02,1090.0,1112.0,1081.9,1104.05,1121645.0,0.0
2013-08-05,1111.05,1127.6,1074.65,1121.45,745430.0,0.0
2013-08-06,1109.0,1110.0,1080.1,1090.0,833090.0,0.0
2013-08-07,1094.0,1094.0,1055.65,1068.6,1387155.0,0.0
2013-08-08,1070.0,1089.0,1057.95,1085.75,1051080.0,0.0
2013-08-12,1089.0,1099.9,1051.9,1069.85,754975.0,0.0
2013-08-13,1070.0,1157.0,1049.0,1144.05,1063365.0,0.0
2013-08-14,1143.75,1163.0,1121.7,1150.05,1452570.0,0.0
2013-08-16,1120.0,1120.0,1050.0,1055.4,1705040.0,0.0
2013-08-19,1040.0,1043.0,977.5,987.2,1761195.0,0.0
2013-08-20,964.0,1006.0,944.0,980.45,2747695.0,0.0
2013-08-21,1036.0,1064.0,959.05,977.6,2284475.0,0.0
2013-08-22,972.0,1010.0,950.6,969.85,2471195.0,0.0
2013-08-23,979.0,990.8,952.0,981.6,2415450.0,0.0
2013-08-26,995.0,995.0,931.0,936.45,2407525.0,0.0
2013-08-27,921.0,921.0,872.35,878.85,2334215.0,0.0
2013-08-28,854.0,854.0,785.6,838.7,5357855.0,0.0
2013-08-29,859.9,868.0,817.1,850.75,4654130.0,0.0
2013-08-30,851.0,891.0,822.35,835.75,5518610.0,0.0
2013-09-02,846.55,872.7,836.0,862.65,2646845.0,0.0
2013-09-03,865.35,874.55,771.3,782.65,5210210.0,0.0
2013-09-04,782.7,816.6,764.0,802.05,5372270.0,0.0
2013-09-05,871.25,935.0,853.9,927.45,8158955.0,0.0
2013-09-06,933.0,962.0,911.1,953.4,5121205.0,0.0
2013-09-10,978.6,1024.9,977.0,998.1,3925485.0,0.0
2013-09-11,983.0,1041.5,961.0,1030.3,4887390.0,0.0
2013-09-12,1042.0,1042.0,1003.0,1020.6,3511775.0,0.0
2013-09-13,1006.4,1069.9,1000.05,1057.55,4567495.0,0.0
2013-09-16,1082.5,1107.0,1053.5,1084.3,2168660.0,0.0
2013-09-17,1078.0,1078.0,1045.0,1052.75,1499075.0,0.0
2013-09-18,1056.75,1088.0,1047.2,1080.2,1565340.0,0.0
2013-09-19,1145.0,1173.7,1133.8,1140.25,2589555.0,0.0
2013-09-20,1162.0,1166.0,1054.55,1103.15,3723780.0,0.0
2013-09-23,1077.0,1085.4,1022.4,1030.05,2384710.0,0.0
2013-09-24,1024.0,1053.0,1013.5,1026.35,2341165.0,0.0
2013-09-25,1027.0,1040.0,1002.0,1032.9,1820605.0,0.0
2013-09-26,1039.7,1049.3,1020.0,1030.55,1384780.0,0.0
2013-09-27,1036.6,1047.5,1017.7,1031.05,1513505.0,0.0
2013-09-30,1017.0,1019.3,995.75,1007.3,1680265.0,0.0
2013-10-01,1015.0,1049.0,1012.7,1043.75,1360425.0,0.0
2013-10-03,1053.0,1123.0,1051.15,1106.25,2844875.0,0.0
2013-10-04,1099.0,1119.9,1081.0,1094.0,2016755.0,0.0
2013-10-07,1089.0,1090.0,1044.0,1069.15,9314805.0,0.0
2013-10-08,1116.0,1119.8,1059.15,1067.2,2496690.0,0.0
2013-10-09,1057.0,1082.9,1047.1,1077.55,2227040.0,0.0
2013-10-10,1078.0,1092.0,1057.0,1066.25,2169410.0,0.0
2013-10-11,1091.5,1103.2,1065.6,1098.9,3178035.0,0.0
2013-10-14,1098.0,1131.15,1093.0,1111.15,1847485.0,0.0
2013-10-15,1120.0,1126.0,1075.3,1081.35,1457885.0,0.0
2013-10-17,1083.0,1108.0,1067.0,1094.95,3522570.0,0.0
2013-10-18,1102.05,1160.0,1091.0,1157.3,3296685.0,0.0
2013-10-21,1157.0,1186.0,1157.0,1177.6,1600270.0,0.0
2013-10-22,1162.25,1208.85,1161.0,1200.35,2711315.0,0.0
2013-10-23,1203.0,1223.0,1184.0,1210.35,2297685.0,0.0
2013-10-24,1214.0,1224.3,1199.05,1207.15,1395400.0,0.0
2013-10-25,1207.0,1207.0,1182.15,1189.85,1003645.0,0.0
2013-10-28,1199.1,1218.85,1187.6,1190.25,2830810.0,0.0
2013-10-29,1185.1,1260.0,1177.0,1251.2,2331405.0,0.0
2013-10-30,1257.0,1260.0,1217.0,1221.95,1397215.0,0.0
2013-10-31,1222.0,1230.0,1203.1,1222.9,1375075.0,0.0
2013-11-01,1226.0,1239.7,1205.8,1220.2,1428135.0,0.0
2013-11-05,1217.0,1257.0,1197.25,1227.55,1459835.0,0.0
2013-11-06,1225.0,1239.7,1206.0,1212.0,1132035.0,0.0
2013-11-07,1220.0,1229.0,1166.0,1171.35,1768690.0,0.0
2013-11-08,1163.25,1163.7,1111.1,1118.4,1539865.0,0.0
2013-11-11,1112.0,1112.0,1073.0,1077.5,1751405.0,0.0
2013-11-12,1081.0,1092.9,1038.0,1049.0,1695895.0,0.0
2013-11-13,1034.0,1052.8,1011.65,1029.45,2857540.0,0.0
2013-11-14,1052.0,1101.0,1052.0,1097.7,2631765.0,0.0
2013-11-18,1124.0,1141.15,1116.6,1138.35,1719245.0,0.0
2013-11-19,1146.0,1149.9,1128.35,1136.95,1375060.0,0.0
2013-11-20,1128.0,1155.3,1119.0,1131.4,1616075.0,0.0
2013-11-21,1118.0,1118.0,1079.25,1085.55,1700915.0,0.0
2013-11-22,1100.0,1106.65,1078.4,1084.15,1218120.0,0.0
2013-11-25,1095.0,1124.4,1091.85,1116.3,1357605.0,0.0
2013-11-26,1115.0,1128.35,1110.0,1114.9,874960.0,0.0
2013-11-27,1114.9,1128.15,1101.7,1120.05,1548490.0,0.0
2013-11-28,1138.7,1144.8,1114.8,1120.95,1510720.0,0.0
2013-11-29,1126.9,1160.85,1123.15,1155.3,1240765.0,0.0
2013-12-02,1164.0,1196.25,1160.5,1191.0,1266725.0,0.0
2013-12-03,1184.9,1198.05,1175.9,1192.3,1059695.0,0.0
2013-12-04,1188.0,1197.0,1180.35,1189.7,1062340.0,0.0
2013-12-05,1231.0,1249.0,1228.0,1241.2,1598035.0,0.0
2013-12-06,1240.3,1288.7,1232.0,1280.65,1663200.0,0.0
2013-12-09,1335.0,1340.5,1297.55,1302.7,1306480.0,0.0
2013-12-10,1305.0,1305.0,1251.0,1265.6,805235.0,0.0
2013-12-11,1255.0,1282.5,1242.0,1273.1,1200450.0,0.0
2013-12-12,1265.25,1268.95,1244.0,1247.5,920675.0,0.0
2013-12-13,1231.05,1249.0,1221.7,1239.9,1191715.0,0.0
2013-12-16,1236.0,1271.8,1232.1,1260.65,1057440.0,0.0
2013-12-17,1275.0,1280.1,1247.15,1255.6,653040.0,0.0
2013-12-18,1250.0,1303.75,1248.0,1283.25,1419090.0,0.0
2013-12-19,1295.1,1299.65,1244.0,1258.05,1260090.0,0.0
2013-12-20,1255.0,1284.0,1250.0,1276.75,1148705.0,0.0
2013-12-23,1286.0,1304.7,1282.0,1290.4,942540.0,0.0
2013-12-24,1291.0,1298.0,1278.25,1282.65,608490.0,0.0
2013-12-26,1289.7,1318.45,1280.05,1298.2,1375835.0,0.0
2013-12-27,1311.3,1314.0,1290.0,1293.25,815450.0,0.0
2013-12-30,1298.1,1306.2,1283.45,1286.8,1059215.0,0.0
2013-12-31,1298.0,1302.6,1277.0,1299.65,613160.0,0.0
2014-01-01,1303.05,1304.9,1288.5,1291.75,369440.0,0.0
2014-01-02,1297.0,1324.6,1262.25,1272.75,1314960.0,0.0
2014-01-03,1260.0,1270.0,1246.05,1260.65,1225485.0,0.0
2014-01-06,1261.9,1261.9,1242.25,1255.95,1029300.0,0.0
2014-01-07,1260.0,1266.0,1215.0,1234.3,2526655.0,0.0
2014-01-08,1248.0,1248.0,1208.0,1212.8,2554515.0,0.0
2014-01-09,1209.7,1210.25,1176.2,1184.95,4887740.0,0.0
2014-01-10,1191.0,1196.95,1160.1,1164.55,2515335.0,0.0
2014-01-13,1176.0,1194.0,1165.0,1183.45,962325.0,0.0
2014-01-14,1185.0,1193.0,1169.25,1175.7,1574755.0,0.0
2014-01-15,1182.35,1190.0,1165.8,1178.15,1731050.0,0.0
2014-01-16,1187.9,1197.95,1168.15,1176.95,2593765.0,0.0
2014-01-17,1182.0,1187.65,1145.0,1152.8,4138390.0,0.0
2014-01-20,1148.0,1167.0,1133.0,1161.55,1350150.0,0.0
2014-01-21,1168.0,1192.35,1159.0,1189.1,2846575.0,0.0
2014-01-22,1189.0,1202.0,1172.9,1186.85,1339245.0,0.0
2014-01-23,1187.0,1219.8,1181.75,1216.3,1494630.0,0.0
2014-01-24,1206.0,1228.5,1196.0,1206.95,1178420.0,0.0
2014-01-27,1181.0,1183.65,1155.0,1159.95,860035.0,0.0
2014-01-28,1163.0,1179.2,1115.95,1121.95,1319980.0,0.0
2014-01-29,1129.7,1149.3,1122.1,1139.65,917785.0,0.0
2014-01-30,1116.0,1127.15,1105.8,1109.95,707695.0,0.0
2014-01-31,1118.9,1125.65,1109.0,1119.55,1315955.0,0.0
2014-02-03,1117.0,1133.4,1110.75,1123.05,569775.0,0.0
2014-02-04,1113.0,1127.85,1101.1,1123.25,796265.0,0.0
2014-02-05,1127.8,1130.05,1112.0,1121.2,743155.0,0.0
2014-02-06,1127.9,1135.55,1098.9,1102.85,945500.0,0.0
2014-02-07,1123.0,1129.0,1111.1,1125.75,726895.0,0.0
2014-02-10,1134.7,1138.7,1115.85,1120.1,167015.0,0.0
2014-02-11,1128.65,1131.0,1118.25,1122.6,367330.0,0.0
2014-02-12,1133.15,1133.65,1114.6,1119.2,475640.0,0.0
2014-02-13,1125.0,1125.0,1095.05,1101.2,414800.0,0.0
2014-02-14,1106.5,1111.0,1083.4,1102.7,708740.0,0.0
2014-02-17,1111.0,1119.95,1105.2,1115.35,394095.0,0.0
2014-02-18,1112.25,1171.7,1108.35,1164.6,1402505.0,0.0
2014-02-19,1164.5,1177.0,1158.4,1164.7,598995.0,0.0
2014-02-20,1158.0,1170.0,1146.6,1156.75,630155.0,0.0
2014-02-21,1161.0,1194.5,1161.0,1189.75,1067955.0,0.0
2014-02-24,1187.8,1243.0,1183.4,1235.5,1567800.0,0.0
2014-02-25,1237.5,1250.0,1225.3,1235.15,982525.0,0.0
2014-02-26,1238.0,1244.7,1228.1,1236.2,633180.0,0.0
2014-02-28,1239.0,1269.0,1237.2,1265.9,766820.0,0.0
2014-03-03,1260.0,1284.25,1247.3,1253.8,774595.0,0.0
2014-03-04,1259.0,1304.7,1255.9,1295.05,1223675.0,0.0
2014-03-05,1296.0,1312.9,1294.0,1306.75,900640.0,0.0
2014-03-06,1307.0,1332.9,1307.0,1328.3,859710.0,0.0
2014-03-07,1326.0,1423.85,1326.0,1406.9,2324785.0,0.0
2014-03-10,1392.1,1442.1,1391.0,1426.8,1213855.0,0.0
2014-03-11,1422.0,1451.95,1413.3,1418.45,1770090.0,0.0
2014-03-12,1410.0,1424.85,1391.75,1398.05,989195.0,0.0
2014-03-13,1406.0,1425.0,1375.0,1380.8,932690.0,0.0
2014-03-14,1371.0,1371.0,1333.1,1356.0,837425.0,0.0
2014-03-18,1360.0,1382.1,1341.0,1348.65,697595.0,0.0
2014-03-19,1354.0,1395.8,1351.55,1386.15,1126195.0,0.0
2014-03-20,1367.7,1383.5,1345.95,1356.85,1204200.0,0.0
2014-03-21,1335.0,1410.6,1313.25,1393.4,263413161.0,0.0
2014-03-24,1404.0,1424.8,1395.2,1410.9,1405040.0,0.0
2014-03-25,1415.0,1420.35,1395.0,1400.8,795005.0,0.0
2014-03-26,1415.0,1437.95,1405.9,1430.2,1031965.0,0.0
2014-03-27,1433.3,1468.3,1410.0,1430.2,1502870.0,0.0
2014-03-28,1431.3,1469.65,1431.0,1461.15,1053615.0,0.0
2014-03-31,1466.0,1474.8,1448.9,1460.45,898765.0,0.0
2014-04-01,1465.0,1477.5,1454.0,1468.8,1182310.0,0.0
2014-04-02,1459.5,1475.0,1438.5,1466.05,969105.0,0.0
2014-04-03,1465.0,1466.5,1428.6,1437.25,544715.0,0.0
2014-04-04,1433.7,1449.95,1418.65,1429.15,845025.0,0.0
2014-04-07,1353.4,1439.75,1353.4,1421.7,285830.0,0.0
2014-04-09,1425.0,1491.75,1421.9,1484.85,894900.0,0.0
2014-04-10,1490.0,1516.0,1474.1,1501.95,1036855.0,0.0
2014-04-11,1488.9,1505.8,1480.35,1495.4,569690.0,0.0
2014-04-15,1495.1,1495.1,1438.0,1445.75,551875.0,0.0
2014-04-16,1446.1,1464.7,1427.15,1431.65,521075.0,0.0
2014-04-17,1435.0,1471.0,1435.0,1464.65,736105.0,0.0
2014-04-21,1465.1,1508.0,1465.1,1502.25,592120.0,0.0
2014-04-22,1501.0,1511.85,1488.65,1500.05,457570.0,0.0
2014-04-23,1504.0,1533.0,1494.35,1517.7,1034165.0,0.0
2014-04-25,1518.0,1548.0,1502.0,1534.45,1675585.0,0.0
2014-04-28,1545.0,1555.0,1525.55,1530.0,950820.0,0.0
2014-04-29,1532.0,1541.95,1508.3,1528.1,762205.0,0.0
2014-04-30,1528.1,1547.6,1500.6,1519.2,808970.0,0.0
2014-05-02,1522.0,1538.0,1520.05,1530.45,485530.0,0.0
2014-05-05,1532.1,1563.9,1521.2,1552.9,769215.0,0.0
2014-05-06,1556.0,1562.9,1531.35,1537.95,503005.0,0.0
2014-05-07,1530.0,1553.7,1519.95,1540.9,602345.0,0.0
2014-05-08,1541.0,1559.35,1534.05,1555.75,898645.0,0.0
2014-05-09,1554.0,1651.95,1548.0,1631.5,1527495.0,0.0
2014-05-12,1641.0,1691.0,1639.0,1646.3,1394405.0,0.0
2014-05-13,1666.0,1680.8,1640.0,1649.75,1359400.0,0.0
2014-05-14,1647.0,1663.05,1632.6,1638.55,902015.0,0.0
2014-05-15,1640.0,1674.7,1640.0,1663.65,875695.0,0.0
2014-05-16,1734.8,1878.2,1683.9,1756.85,3634045.0,0.0
2014-05-19,1772.0,1871.05,1772.0,1854.85,1370150.0,0.0
2014-05-20,1865.0,1890.0,1842.0,1855.75,904865.0,0.0
2014-05-21,1855.0,1865.0,1807.9,1815.25,740120.0,0.0
2014-05-22,1826.0,1855.9,1807.0,1841.15,678895.0,0.0
2014-05-23,1844.1,1873.9,1842.6,1864.95,457025.0,0.0
2014-05-26,1870.0,1927.3,1848.0,1873.8,968835.0,0.0
2014-05-27,1869.9,1870.0,1831.75,1848.55,586000.0,0.0
2014-05-28,1851.0,1874.5,1826.0,1861.2,553415.0,0.0
2014-05-29,1855.0,1890.5,1851.0,1865.55,756760.0,0.0
2014-05-30,1860.0,1865.0,1824.6,1836.15,620930.0,0.0
2014-06-02,1834.8,1910.0,1823.55,1902.35,759945.0,0.0
2014-06-03,1905.0,1924.85,1887.6,1899.5,852430.0,0.0
2014-06-04,1899.0,1932.4,1882.0,1924.65,667220.0,0.0
2014-06-05,1925.0,1950.0,1919.0,1946.9,555290.0,0.0
2014-06-06,1950.0,1982.5,1945.5,1974.0,657045.0,0.0
2014-06-09,1986.0,1990.0,1960.0,1966.2,497620.0,0.0
2014-06-10,1970.0,1971.9,1930.05,1935.5,446700.0,0.0
2014-06-11,1935.05,1968.75,1928.05,1941.3,561220.0,0.0
2014-06-12,1928.65,1929.0,1893.05,1904.5,530055.0,4.0
2014-06-13,1895.0,1908.75,1811.0,1819.1,998605.0,0.0
2014-06-16,1818.0,1829.4,1750.0,1772.25,722440.0,0.0
2014-06-17,1771.0,1846.2,1760.2,1839.45,947100.0,0.0
2014-06-18,1840.0,1873.9,1825.0,1847.2,1170430.0,0.0
2014-06-19,1855.0,1867.85,1827.75,1842.75,515785.0,0.0
2014-06-20,1838.0,1883.55,1829.35,1867.65,785260.0,0.0
2014-06-23,1868.0,1890.35,1856.6,1883.35,464800.0,0.0
2014-06-24,1885.0,1930.0,1884.0,1924.65,651835.0,0.0
2014-06-25,1928.0,1928.0,1905.6,1913.85,333550.0,0.0
2014-06-26,1909.0,1936.5,1908.0,1926.4,509490.0,0.0
2014-06-27,1928.0,1935.45,1902.0,1910.7,561145.0,0.0
2014-06-30,1934.0,1949.8,1912.05,1921.4,629045.0,0.0
2014-07-01,1925.0,1935.0,1916.8,1920.3,467820.0,0.0
2014-07-02,1946.6,1946.6,1923.0,1926.75,547090.0,0.0
2014-07-03,1925.0,1940.9,1921.0,1924.9,190060.0,0.0
2014-07-04,1926.0,1947.95,1918.0,1934.5,913530.0,0.0
2014-07-07,1940.0,1941.05,1914.0,1922.45,276500.0,0.0
2014-07-08,1923.0,1924.25,1855.0,1888.3,525655.0,0.0
2014-07-09,1880.0,1909.0,1863.4,1874.45,528715.0,0.0
2014-07-10,1871.0,1938.0,1825.0,1859.85,1015680.0,0.0
